001	Rx	d	8	05	01	E5	DD	10	16	E5	DD
001	Rx	d	8	05	01	20	15	E1	92	10	1
001	Rx	d	8	05	01	1A	FF	FF	F3	E3	50
001	Rx	d	8	05	01	00	00	0A	00	0	1
001	Rx	d	8	05	01	E1	55	00	0C	8A	FF
001	Rx	d	8	05	01	FF	EF	E5	DD	C0	16
001	Rx	d	8	05	01	E5	DD	10	15	E1	80
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	C0	0C	E1	91	C0	0C
001	Rx	d	8	05	01	0A	00	00	00	E3	A0
001	Rx	d	8	05	01	40	F1	E3	58	0	0
001	Rx	d	8	05	01	0A	00	00	01	E5	DD
001	Rx	d	8	05	01	C0	20	E5	C8	C0	0
001	Rx	d	8	05	01	E1	A0	00	04	E2	8D
001	Rx	d	8	05	01	D0	24	E8	BD	83	F0
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	E5	2D	E0	04	E5	2D
001	Rx	d	8	05	01	60	04	E5	2D	50	4
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E5	2D	40	04	E2	4D
001	Rx	d	8	05	01	D0	08	E1	A0	50	1
001	Rx	d	8	05	01	E1	A0	40	00	E3	A0
001	Rx	d	8	05	01	60	00	E5	8D	60	0
001	Rx	d	8	05	01	E3	54	00	85	2A	0
001	Rx	d	8	05	01	00	0E	E1	A0	0	0D
001	Rx	d	8	05	01	E1	A0	10	06	EB	FF
001	Rx	d	8	05	01	FD	45	E3	50	0	0
001	Rx	d	8	05	01	1A	00	00	0A	E5	9D
001	Rx	d	8	05	01	C0	00	E0	84	C0	0C
001	Rx	d	8	05	01	E5	DC	C0	11	E3	5C
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	00	00	1A	00	0	1
001	Rx	d	8	05	01	E3	A0	00	22	EA	0
001	Rx	d	8	05	01	00	03	E5	C5	C0	0
001	Rx	d	8	05	01	E1	A0	00	06	EA	0
001	Rx	d	8	05	01	00	00	E3	A0	0	22
001	Rx	d	8	05	01	E2	8D	D0	08	E8	BD
001	Rx	d	8	05	01	80	70	00	00	0	0
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	00	00	E3	A0	23	19
001	Rx	d	8	05	01	E1	A0	C0	80	E1	82
001	Rx	d	8	05	01	10	BC	E1	2F	FF	1E
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	A0	13	19	E1	A0
001	Rx	d	8	05	01	C0	80	E1	91	0	BC
001	Rx	d	8	05	01	E1	2F	FF	1E	E5	2D
001	Rx	d	8	05	01	E0	04	E5	2D	30	4
001	Rx	d	8	05	01	E3	00	05	55	E3	A0
001	Rx	d	8	05	01	10	AA	EB	FF	FF	F2
001	Rx	d	8	05	01	E3	00	02	AA	E3	A0
001	Rx	d	8	05	01	10	55	EB	FF	FF	EF
001	Rx	d	8	05	01	E3	00	05	55	E3	A0
001	Rx	d	8	05	01	10	F0	EB	FF	FF	EC
001	Rx	d	8	05	01	E8	BD	80	08	E5	2D
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E0	04	E5	2D	50	4
001	Rx	d	8	05	01	E5	2D	40	04	E5	2D
001	Rx	d	8	05	01	30	04	E1	A0	40	1
001	Rx	d	8	05	01	E1	A0	50	00	E3	0
001	Rx	d	8	05	01	05	55	E3	A0	10	AA
001	Rx	d	8	05	01	EB	FF	FF	E2	E3	0
001	Rx	d	8	05	01	02	AA	E3	A0	10	55
001	Rx	d	8	05	01	EB	FF	FF	DF	E3	0
001	Rx	d	8	05	01	05	55	E3	A0	10	90
001	Rx	d	8	05	01	EB	FF	FF	DC	E3	A0
001	Rx	d	8	05	01	00	01	EB	FF	FF	DE
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E1	C5	00	B0	E3	A0
001	Rx	d	8	05	01	00	00	EB	FF	FF	DB
001	Rx	d	8	05	01	E1	C4	00	B0	EB	FF
001	Rx	d	8	05	01	FF	DD	E8	BD	80	38
001	Rx	d	8	05	01	00	00	00	00	E5	2D
001	Rx	d	8	05	01	E0	04	E5	2D	30	4
001	Rx	d	8	05	01	E1	A0	30	00	EB	FF
001	Rx	d	8	05	01	FF	D3	E1	A0	20	0
001	Rx	d	8	05	01	E1	A0	00	03	EB	FF
001	Rx	d	8	05	01	FF	D0	E2	02	C0	40
001	Rx	d	8	05	01	E2	00	00	40	E1	5C
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	00	00	0A	00	0	11
001	Rx	d	8	05	01	E3	12	00	20	1A	0
001	Rx	d	8	05	01	00	02	E3	A0	0	2
001	Rx	d	8	05	01	EA	00	00	0E	1	A0
001	Rx	d	8	05	01	00	00	E1	A0	0	3
001	Rx	d	8	05	01	EB	FF	FF	C5	E1	A0
001	Rx	d	8	05	01	20	00	E1	A0	0	3
001	Rx	d	8	05	01	EB	FF	FF	C2	E2	2
001	Rx	d	8	05	01	C0	40	E2	00	0	40
001	Rx	d	8	05	01	E1	5C	00	00	1A	0
001	Rx	d	8	05	01	00	01	E3	A0	0	0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	EA	00	00	02	E3	0
001	Rx	d	8	05	01	01	0F	EA	00	0	0
001	Rx	d	8	05	01	E3	A0	00	00	E8	BD
001	Rx	d	8	05	01	80	08	00	00	0	0
001	Rx	d	8	05	01	E3	0A	08	44	E3	40
001	Rx	d	8	05	01	08	03	E3	A0	C0	0
001	Rx	d	8	05	01	E5	C0	C0	00	E3	0A
001	Rx	d	8	05	01	08	46	E3	40	8	3
001	Rx	d	8	05	01	E1	C0	C0	B0	E3	0A
001	Rx	d	8	05	01	08	48	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	08	4C	E3	40	8	3
001	Rx	d	8	05	01	E5	C0	C0	00	E3	0A
001	Rx	d	8	05	01	08	50	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	8	05	01	08	54	E3	40	8	3
001	Rx	d	8	05	01	E5	C0	C0	00	E3	0A
001	Rx	d	8	05	01	08	55	E3	40	8	3
001	Rx	d	8	05	01	E5	C0	C0	00	E3	0A
001	Rx	d	8	05	01	18	58	E3	40	18	3
001	Rx	d	8	05	01	E3	A0	03	19	E5	81
001	Rx	d	8	05	01	00	00	E3	0A	18	5C
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	40	18	03	E5	81
001	Rx	d	8	05	01	C0	00	E3	0A	18	60
001	Rx	d	8	05	01	E3	40	18	03	E5	81
001	Rx	d	8	05	01	00	00	E3	0A	18	64
001	Rx	d	8	05	01	E3	40	18	03	E5	C1
001	Rx	d	8	05	01	C0	00	E3	0A	18	65
001	Rx	d	8	05	01	E3	40	18	03	E5	C1
001	Rx	d	8	05	01	C0	00	E3	0A	18	66
001	Rx	d	8	05	01	E3	40	18	03	E5	C1
001	Rx	d	8	05	01	C0	00	E3	0A	18	67
001	Rx	d	8	05	01	E3	40	18	03	E5	C1
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	C0	00	E3	0A	18	68
001	Rx	d	8	05	01	E3	40	18	03	E5	81
001	Rx	d	8	05	01	00	00	E3	0A	18	6C
001	Rx	d	8	05	01	E3	40	18	03	E1	C1
001	Rx	d	8	05	01	C0	B0	E3	0A	18	70
001	Rx	d	8	05	01	E3	40	18	03	E5	C1
001	Rx	d	8	05	01	C0	00	E3	0A	18	74
001	Rx	d	8	05	01	E3	40	18	03	E5	81
001	Rx	d	8	05	01	00	00	E3	0A	8	78
001	Rx	d	8	05	01	E3	40	08	03	E5	80
001	Rx	d	8	05	01	C0	00	E3	0A	8	7C
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	40	08	03	E5	80
001	Rx	d	8	05	01	C0	00	E3	0A	8	80
001	Rx	d	8	05	01	E3	40	08	03	E5	C0
001	Rx	d	8	05	01	C0	00	E3	0A	8	81
001	Rx	d	8	05	01	E3	40	08	03	E5	C0
001	Rx	d	8	05	01	C0	00	E1	2F	FF	1E
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	E5	2D	E0	04	E5	2D
001	Rx	d	8	05	01	50	04	E5	2D	40	4
001	Rx	d	8	05	01	E5	2D	30	04	E3	A0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	40	00	E1	CD	40	B0
001	Rx	d	8	05	01	E1	CD	40	B2	E3	8
001	Rx	d	8	05	01	5D	C0	E3	40	58	3
001	Rx	d	8	05	01	E5	D5	C0	00	E3	5C
001	Rx	d	8	05	01	00	00	1A	00	0	8
001	Rx	d	8	05	01	E3	A0	00	0B	E3	A0
001	Rx	d	8	05	01	10	01	EB	FF	EB	F4
001	Rx	d	8	05	01	E3	50	00	00	1A	0
001	Rx	d	8	05	01	00	01	E1	A0	20	4
001	Rx	d	8	05	01	EA	00	00	02	E3	A0
001	Rx	d	8	05	01	2F	49	EA	00	0	0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	A0	20	20	E3	52
001	Rx	d	8	05	01	00	00	1A	00	0	29
001	Rx	d	8	05	01	E1	A0	00	0D	E2	8D
001	Rx	d	8	05	01	10	02	EB	FF	FF	64
001	Rx	d	8	05	01	E3	0A	C8	84	E3	40
001	Rx	d	8	05	01	C8	03	E5	DC	0	0
001	Rx	d	8	05	01	E3	50	00	01	1A	0
001	Rx	d	8	05	01	00	06	E1	DD	0	B0
001	Rx	d	8	05	01	E3	02	12	7E	E1	51
001	Rx	d	8	05	01	00	00	1A	00	0	2
001	Rx	d	8	05	01	E1	DD	00	B2	E3	50
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	00	20	0A	00	0	19
001	Rx	d	8	05	01	E5	DC	00	00	E3	50
001	Rx	d	8	05	01	00	01	9A	00	0	6
001	Rx	d	8	05	01	E1	DD	00	B0	E3	2
001	Rx	d	8	05	01	12	7E	E1	51	0	0
001	Rx	d	8	05	01	1A	00	00	02	E1	DD
001	Rx	d	8	05	01	00	B2	E3	50	0	1
001	Rx	d	8	05	01	0A	00	00	0D	E5	DC
001	Rx	d	8	05	01	C0	00	E3	5C	0	1
001	Rx	d	8	05	01	9A	00	00	06	E1	DD
001	Rx	d	8	05	01	C0	B0	E3	02	2	7E
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E1	50	00	0C	1A	0
001	Rx	d	8	05	01	00	02	E1	DD	C0	B2
001	Rx	d	8	05	01	E3	5C	00	C2	0A	0
001	Rx	d	8	05	01	00	01	E3	00	21	0D
001	Rx	d	8	05	01	EA	00	00	04	E1	A0
001	Rx	d	8	05	01	20	04	EA	00	0	2
001	Rx	d	8	05	01	E1	A0	20	04	EA	0
001	Rx	d	8	05	01	00	00	E1	A0	20	4
001	Rx	d	8	05	01	E3	52	00	00	1A	0
001	Rx	d	8	05	01	00	02	E1	A0	0	4
001	Rx	d	8	05	01	EB	FF	FF	51	E1	A0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	20	00	E3	52	0	0
001	Rx	d	8	05	01	1A	00	00	02	EB	FF
001	Rx	d	8	05	01	FF	6D	E3	A0	C0	AC
001	Rx	d	8	05	01	E5	C5	C0	00	E1	A0
001	Rx	d	8	05	01	00	02	E8	BD	80	38
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	00	00	E3	08	CD	C0
001	Rx	d	8	05	01	E3	40	C8	03	E5	DC
001	Rx	d	8	05	01	C0	00	E3	5C	0	AC
001	Rx	d	8	05	01	1A	00	00	08	E3	0A
001	Rx	d	8	05	01	C8	44	E3	40	C8	3
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E5	DC	C0	00	E3	5C
001	Rx	d	8	05	01	00	00	1A	00	0	1
001	Rx	d	8	05	01	E3	A0	00	00	EA	0
001	Rx	d	8	05	01	00	02	E3	A0	0	2
001	Rx	d	8	05	01	EA	00	00	00	E3	A0
001	Rx	d	8	05	01	00	21	E1	2F	FF	1E
001	Rx	d	8	05	01	E5	2D	E0	04	E5	2D
001	Rx	d	8	05	01	50	04	E5	2D	40	4
001	Rx	d	8	05	01	E5	2D	30	04	E1	A0
001	Rx	d	8	05	01	40	00	E3	A0	50	0
001	Rx	d	8	05	01	E3	0A	18	84	E3	40
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	18	03	E5	D1	C0	0
001	Rx	d	8	05	01	E3	5C	00	01	8A	0
001	Rx	d	8	05	01	00	00	E3	A0	50	25
001	Rx	d	8	05	01	E3	55	00	00	1A	0
001	Rx	d	8	05	01	00	01	EB	FF	FF	E0
001	Rx	d	8	05	01	E1	A0	50	00	E3	55
001	Rx	d	8	05	01	00	00	1A	00	0	13
001	Rx	d	8	05	01	E3	54	00	08	AA	0
001	Rx	d	8	05	01	00	0E	E5	D1	C0	0
001	Rx	d	8	05	01	E3	5C	00	02	1A	0
001	Rx	d	8	05	01	00	01	E3	54	0	0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	1A	00	00	09	E5	D1
001	Rx	d	8	05	01	C0	00	E3	5C	0	3
001	Rx	d	8	05	01	1A	00	00	01	E3	54
001	Rx	d	8	05	01	00	02	AA	00	0	4
001	Rx	d	8	05	01	E5	D1	C0	00	E3	5C
001	Rx	d	8	05	01	00	04	1A	00	0	3
001	Rx	d	8	05	01	E3	54	00	04	BA	0
001	Rx	d	8	05	01	00	01	E3	A0	50	1F
001	Rx	d	8	05	01	EA	00	00	00	E3	A0
001	Rx	d	8	05	01	50	00	E3	55	0	0
001	Rx	d	8	05	01	1A	00	00	05	E3	A0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	00	10	E2	04	10	1
001	Rx	d	8	05	01	EB	FF	EB	78	E3	50
001	Rx	d	8	05	01	00	00	0A	00	0	0
001	Rx	d	8	05	01	E3	A0	5F	49	E3	55
001	Rx	d	8	05	01	00	00	1A	00	0	5
001	Rx	d	8	05	01	E3	A0	00	0D	E7	E0
001	Rx	d	8	05	01	10	D4	EB	FF	EB	70
001	Rx	d	8	05	01	E3	50	00	00	0A	0
001	Rx	d	8	05	01	00	00	E3	A0	5F	49
001	Rx	d	8	05	01	E3	55	00	00	1A	0
001	Rx	d	8	05	01	00	05	E3	A0	0	11
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E7	E0	11	54	EB	FF
001	Rx	d	8	05	01	EB	68	E3	50	0	0
001	Rx	d	8	05	01	0A	00	00	00	E3	A0
001	Rx	d	8	05	01	5F	49	E1	A0	0	5
001	Rx	d	8	05	01	E8	BD	80	38	E5	2D
001	Rx	d	8	05	01	E0	04	E5	2D	40	4
001	Rx	d	8	05	01	E3	0A	48	84	E3	A0
001	Rx	d	8	05	01	00	83	E3	40	48	3
001	Rx	d	8	05	01	E1	A0	10	04	EB	FF
001	Rx	d	8	05	01	FE	A4	E3	50	0	0
001	Rx	d	8	05	01	1A	00	00	16	E1	A0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	C0	04	E5	DC	0	0
001	Rx	d	8	05	01	E3	50	00	00	0A	0
001	Rx	d	8	05	01	00	11	E5	DC	0	0
001	Rx	d	8	05	01	E3	50	00	01	1A	0
001	Rx	d	8	05	01	00	04	E3	A0	0	1
001	Rx	d	8	05	01	E3	0F	1D	D4	E3	40
001	Rx	d	8	05	01	18	00	EB	FF	F9	6B
001	Rx	d	8	05	01	EA	00	00	0A	E5	DC
001	Rx	d	8	05	01	C0	00	E3	5C	0	5
001	Rx	d	8	05	01	8A	00	00	04	E3	A0
001	Rx	d	8	05	01	00	01	E3	0F	1D	DE
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	40	18	00	EB	FF
001	Rx	d	8	05	01	F9	63	EA	00	0	2
001	Rx	d	8	05	01	E3	A0	0F	55	EA	0
001	Rx	d	8	05	01	00	00	E3	A0	0	22
001	Rx	d	8	05	01	E3	50	00	00	1A	0
001	Rx	d	8	05	01	00	00	EB	FF	FF	3C
001	Rx	d	8	05	01	E3	50	00	00	1A	0
001	Rx	d	8	05	01	00	05	E1	A0	C0	4
001	Rx	d	8	05	01	E5	DC	C0	00	E3	5C
001	Rx	d	8	05	01	00	02	3A	00	0	1
001	Rx	d	8	05	01	E3	A0	00	00	EB	FF
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	FF	94	E8	BD	80	10
001	Rx	d	8	05	01	E3	50	00	02	AA	0
001	Rx	d	8	05	01	00	0B	E3	51	0	0
001	Rx	d	8	05	01	1A	00	00	03	E3	A0
001	Rx	d	8	05	01	00	1E	EA	00	0	8
001	Rx	d	8	05	01	01	A0	00	00	1	A0
001	Rx	d	8	05	01	00	00	E3	0A	C8	0
001	Rx	d	8	05	01	E3	40	C8	03	E7	DC
001	Rx	d	8	05	01	C0	00	E5	C1	C0	0
001	Rx	d	8	05	01	E3	A0	00	00	EA	0
001	Rx	d	8	05	01	00	00	E3	A0	0	22
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E1	2F	FF	1E	E5	2D
001	Rx	d	8	05	01	E0	04	E5	2D	50	4
001	Rx	d	8	05	01	E5	2D	40	04	E5	2D
001	Rx	d	8	05	01	30	04	E3	51	0	0
001	Rx	d	8	05	01	0A	00	00	39	E3	52
001	Rx	d	8	05	01	00	00	0A	00	0	35
001	Rx	d	8	05	01	E3	50	00	04	2A	0
001	Rx	d	8	05	01	00	31	E3	53	0	0
001	Rx	d	8	05	01	0A	00	00	2D	E3	0F
001	Rx	d	8	05	01	CC	40	E1	A0	E1	80
001	Rx	d	8	05	01	E3	40	C8	00	E0	8E
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E1	00	E3	0F	4C	41
001	Rx	d	8	05	01	E3	0F	5C	70	E7	DC
001	Rx	d	8	05	01	E0	0E	E3	40	58	0
001	Rx	d	8	05	01	E3	40	48	00	E1	A0
001	Rx	d	8	05	01	C1	80	E0	8C	C1	0
001	Rx	d	8	05	01	E7	95	E1	0E	E7	D4
001	Rx	d	8	05	01	C0	0C	E5	9E	E0	4
001	Rx	d	8	05	01	E0	8C	C1	0C	E0	8E
001	Rx	d	8	05	01	C0	0C	E5	DC	C0	4
001	Rx	d	8	05	01	E1	5C	00	03	AA	0
001	Rx	d	8	05	01	00	04	E3	A0	0	1F
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	EA	00	00	1F	1	A0
001	Rx	d	8	05	01	00	00	01	A0	0	0
001	Rx	d	8	05	01	01	A0	00	00	E3	0A
001	Rx	d	8	05	01	C8	08	E3	40	C8	3
001	Rx	d	8	05	01	E7	8C	12	00	E3	0A
001	Rx	d	8	05	01	C8	04	E3	40	C8	3
001	Rx	d	8	05	01	E7	8C	22	00	E1	A0
001	Rx	d	8	05	01	C2	00	E3	0A	18	0C
001	Rx	d	8	05	01	E3	40	18	03	E1	81
001	Rx	d	8	05	01	30	BC	E3	0A	18	0E
001	Rx	d	8	05	01	E3	40	18	03	E3	A0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	C0	00	E7	C1	C2	0
001	Rx	d	8	05	01	E3	0A	18	0F	E3	40
001	Rx	d	8	05	01	18	03	E7	C1	C2	0
001	Rx	d	8	05	01	E3	0A	18	10	E3	40
001	Rx	d	8	05	01	18	03	E7	C1	C2	0
001	Rx	d	8	05	01	E1	A0	00	0C	EA	0
001	Rx	d	8	05	01	00	06	E3	A0	0	1F
001	Rx	d	8	05	01	EA	00	00	04	E3	A0
001	Rx	d	8	05	01	00	1F	EA	00	0	2
001	Rx	d	8	05	01	E3	A0	00	1E	EA	0
001	Rx	d	8	05	01	00	00	E3	A0	0	1E
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E8	BD	80	38	0	0
001	Rx	d	8	05	01	00	00	00	00	0	0
001	Rx	d	8	05	01	E3	0A	06	DC	E3	40
001	Rx	d	8	05	01	08	03	E3	A0	C0	0
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	8	05	01	06	E0	E3	40	8	3
001	Rx	d	8	05	01	E1	C0	C0	B0	E3	0A
001	Rx	d	8	05	01	06	E4	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	8	05	01	06	E8	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	06	EC	E3	40	8	3
001	Rx	d	8	05	01	E5	C0	C0	00	E3	0A
001	Rx	d	8	05	01	06	F0	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	8	05	01	06	F4	E3	40	8	3
001	Rx	d	8	05	01	E1	C0	C0	B0	E3	0A
001	Rx	d	8	05	01	06	F8	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	8	05	01	06	FC	E3	40	8	3
001	Rx	d	8	05	01	E5	80	C0	00	E3	0A
001	Rx	d	8	05	01	07	00	E3	40	8	3
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E5	C0	C0	00	E1	2F
001	Rx	d	8	05	01	FF	1E	E5	2D	E0	4
001	Rx	d	8	05	01	E5	2D	30	04	E1	A0
001	Rx	d	8	05	01	C0	00	E3	0F	2C	40
001	Rx	d	8	05	01	E1	A0	01	8C	E3	40
001	Rx	d	8	05	01	28	00	E0	80	C1	0C
001	Rx	d	8	05	01	E0	82	00	0C	E3	51
001	Rx	d	8	05	01	00	00	0A	00	0	13
001	Rx	d	8	05	01	E5	90	C0	04	E5	D0
001	Rx	d	8	05	01	00	00	E1	DC	C0	B0
001	Rx	d	8	05	01	E3	0F	2C	70	E3	40
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	28	00	E7	E1	C4	5C
001	Rx	d	8	05	01	E7	92	01	00	E1	A0
001	Rx	d	8	05	01	22	0C	E0	82	C1	8C
001	Rx	d	8	05	01	E0	8C	C0	00	E2	8C
001	Rx	d	8	05	01	00	10	E1	A0	C0	1
001	Rx	d	8	05	01	E8	B0	40	0E	E4	8C
001	Rx	d	8	05	01	10	04	E4	8C	20	4
001	Rx	d	8	05	01	E4	8C	30	04	E4	8C
001	Rx	d	8	05	01	E0	04	E8	90	0	3
001	Rx	d	8	05	01	E5	8C	00	00	E5	8C
001	Rx	d	8	05	01	10	04	E8	BD	80	8
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	00	00	00	00	E5	2D
001	Rx	d	8	05	01	E0	04	E5	2D	70	4
001	Rx	d	8	05	01	E5	2D	60	04	E5	2D
001	Rx	d	8	05	01	50	04	E5	2D	40	4
001	Rx	d	8	05	01	E2	4D	D0	1C	E1	A0
001	Rx	d	8	05	01	40	00	E3	04	CB	7C
001	Rx	d	8	05	01	E3	40	C8	01	E8	BC
001	Rx	d	8	05	01	40	0E	E1	A0	0	0D
001	Rx	d	8	05	01	E4	80	10	04	E4	80
001	Rx	d	8	05	01	20	04	E4	80	30	4
001	Rx	d	8	05	01	E4	80	E0	04	E8	9C
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	10	02	E5	80	10	0
001	Rx	d	8	05	01	E5	80	C0	04	E3	54
001	Rx	d	8	05	01	00	04	2A	00	0	3B
001	Rx	d	8	05	01	E3	0A	78	08	E3	40
001	Rx	d	8	05	01	78	03	E7	97	C2	4
001	Rx	d	8	05	01	E3	5C	00	00	0A	0
001	Rx	d	8	05	01	00	34	E3	0A	68	4
001	Rx	d	8	05	01	E3	40	68	03	E7	96
001	Rx	d	8	05	01	C2	04	E3	5C	0	0
001	Rx	d	8	05	01	0A	00	00	2D	E3	0F
001	Rx	d	8	05	01	CC	40	E1	A0	1	84
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	40	C8	00	E0	80
001	Rx	d	8	05	01	01	04	E3	0F	1C	41
001	Rx	d	8	05	01	E3	0F	2C	70	E7	DC
001	Rx	d	8	05	01	00	00	E3	40	28	0
001	Rx	d	8	05	01	E3	40	18	00	E1	A0
001	Rx	d	8	05	01	C1	84	E0	8C	C1	4
001	Rx	d	8	05	01	E7	92	01	00	E7	D1
001	Rx	d	8	05	01	C0	0C	E5	90	0	4
001	Rx	d	8	05	01	E0	8C	C1	0C	E0	80
001	Rx	d	8	05	01	C0	0C	E5	DC	50	4
001	Rx	d	8	05	01	E1	A0	10	0D	E1	A0
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	00	04	EB	FF	FF	AD
001	Rx	d	8	05	01	E1	A0	C2	04	E3	0A
001	Rx	d	8	05	01	08	0C	E3	40	8	3
001	Rx	d	8	05	01	E1	80	50	BC	E5	DD
001	Rx	d	8	05	01	C0	08	E3	5C	0	8
001	Rx	d	8	05	01	0A	00	00	02	E5	DD
001	Rx	d	8	05	01	C0	08	E3	5C	0	10
001	Rx	d	8	05	01	1A	00	00	0D	E5	DD
001	Rx	d	8	05	01	C0	08	E3	5C	0	10
001	Rx	d	8	05	01	1A	00	00	00	E1	A0
001	Rx	d	8	05	01	50	85	E7	97	2	4
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	E3	A0	10	FF	E1	A0
001	Rx	d	8	05	01	20	05	FA	00	1B	A8
001	Rx	d	8	05	01	E3	A0	10	00	E7	96
001	Rx	d	8	05	01	02	04	E1	A0	20	5
001	Rx	d	8	05	01	FA	00	1B	A4	E3	A0
001	Rx	d	8	05	01	00	00	EA	00	0	6
001	Rx	d	8	05	01	E3	A0	00	1F	EA	0
001	Rx	d	8	05	01	00	04	E3	A0	0	1E
001	Rx	d	8	05	01	EA	00	00	02	E3	A0
001	Rx	d	8	05	01	00	1E	EA	00	0	0
001	Rx	d	8	05	01	E3	A0	00	1F	E2	8D
001	Rx	d	2	02	01						
002	Rx	d	6	02	01	00	42	00	00		
001	Rx	d	8	05	01	D0	1C	E8	BD	80	F0
001	Rx	d	8	05	01	00	00	00	00	E3	50
001	Rx	d	8	05	01	00	04	2A	00	0	36
001	Rx	d	8	05	01	E3	51	00	00	0A	0
001	Rx	d	8	05	01	00	32	E3	52	0	0
